iya	O
.	O

bedsheet	B-ASPECT
kotor	B-SENTIMENT
penuh	B-SENTIMENT
noda	I-SENTIMENT
,	O
tampak	O
seperti	O
tidak	O
pernah	O
dicuci	O
.	O

handuk	B-ASPECT
putih	O
sudah	O
menguning	B-SENTIMENT
.	O

bantal	B-ASPECT
(	O
selain	O
biru	O
kotak	O
merk	O
airy	O
)	O
tidak	B-SENTIMENT
disarung	I-SENTIMENT
.	O

kesan	O
:	O
kotor	B-SENTIMENT
!	O

jelek	B-SENTIMENT
banget	I-SENTIMENT
.	O

ada	O
tisu	B-ASPECT
bekas	B-SENTIMENT
pelanggan	I-SENTIMENT
sebelumnya	I-SENTIMENT
.	O

cat	B-ASPECT
kamar	I-ASPECT
terkelupas	B-SENTIMENT
dan	O
belum	B-SENTIMENT
diperbaiki	I-SENTIMENT
.	O

verry	B-SENTIMENT
good	I-SENTIMENT
.	O
cuma	O
kwalitas	B-ASPECT
sampo	I-ASPECT
saja	O
iya	O
.	O
ditingkatin	B-SENTIMENT
lagi	I-SENTIMENT
.	O

so	O
far	O
oke	B-SENTIMENT
lah	O
.	O
terimakasih	O
airy	O
:	O
)	O
.	O

makanan	B-ASPECT
masakannya	I-ASPECT
,	O
bisa	O
di	B-SENTIMENT
variasikan	I-SENTIMENT
lagi	I-SENTIMENT
saja	O
.	O
karena	O
terlalu	B-SENTIMENT
sederhana	I-SENTIMENT
,	O
dan	O
tidak	B-SENTIMENT
sesuai	I-SENTIMENT
dengan	O
harga	B-ASPECT
yang	O
saya	O
bayarkan	O
untuk	O
menginap	O
disana	O
.	O
terima	O
kasih	O
.	O

sya	O
inap	O
brsama	O
suami	O
2mlm	O
,	O
tetapi	O
dikasih	O
twin	O
bed	O
.	O
minta	O
ganti	O
gakbisa	O
ktnya	O
tunggu	O
besok	O
,	O
keesekokan	O
harinya	O
masih	O
juga	O
gakbisa	O
.	O

shower	B-ASPECT
airpanas	I-ASPECT
tidak	B-SENTIMENT
panas	I-SENTIMENT
sama	O
sekali	O
.	O

breakfast	B-ASPECT
lumayanlah	B-SENTIMENT
.	O

pelayanan	B-ASPECT
kurang	B-SENTIMENT
baik	I-SENTIMENT
,	O
saat	O
mau	O
keluar	O
siang	O
minta	O
dibereskan	O
room	O
nya	O
tetapi	O
setelah	O
kembali	O
lagi	O
(	O
setelah	O
2jam	O
an	O
diluar	O
)	O
room	O
masih	O
juga	O
belum	O
dirapikan	O
.	O

semua	B-ASPECT
oke	B-SENTIMENT
.	O
tinggal	O
fasilitas	B-ASPECT
resto	I-ASPECT
saja	O
yang	O
belum	B-SENTIMENT
ada	I-SENTIMENT
.	O
jadi	O
agak	O
repot	O
kalau	O
mau	O
pesan	O
makan	O
.	O

pnglmn	O
saya	O
menginap	O
di	O
hotel	O
aston	O
,	O
ibis	O
,	O
holiday	O
inn	O
,	O
grand	O
cordella	O
dan	O
hotel	O
yang	O
lainya	O
,	O
untuk	O
anakanak	O
free	O
,	O
tidak	O
di	O
kenakan	O
charge	O
,	O
baru	O
di	O
hotel	O
ini	O
saja	O
,	O
anak	O
saya	O
di	O
kenakan	O
charge	O
untuk	O
breakfast	O
nya	O
.	O

secara	B-ASPECT
keseluruhan	I-ASPECT
sudah	O
baik	B-SENTIMENT
,	O
kamar	B-ASPECT
bagus	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
,	O
pelayanan	B-ASPECT
juga	O
memuaskan	B-SENTIMENT
.	O

yang	O
perlu	B-SENTIMENT
diperbaiki	I-SENTIMENT
fasilitas	B-ASPECT
air	I-ASPECT
panas	I-ASPECT
karena	O
di	O
kamar	O
yang	O
saya	O
tempati	O
tidak	O
berfungsi	O
sebagai	O
mana	O
mestinya	O
.	O
terima	O
kasih	O
airy	O
room	O
.	O

wifi	B-ASPECT
lambat	B-SENTIMENT
.	O

wifi	B-ASPECT
payah	B-SENTIMENT
sekali	I-SENTIMENT
.	O

petugas	B-ASPECT
kurang	B-SENTIMENT
responsif	I-SENTIMENT
ketika	O
wastafel	B-ASPECT
buntu	B-SENTIMENT
direspon	O
baru	O
hari	O
berikutnya	O
,	O
tolong	O
diperhatikan	O
.	O

kamarnya	B-ASPECT
luas	B-SENTIMENT
.	O
tetapi	O
kamarnya	B-ASPECT
nyaman	B-SENTIMENT
banget	I-SENTIMENT
.	O

fasilitas	B-ASPECT
lengkap	B-SENTIMENT
.	O

sarapan	B-ASPECT
enak	B-SENTIMENT
,	O
hanya	O
saja	O
air	B-ASPECT
panas	I-ASPECT
tidak	B-SENTIMENT
menyala	I-SENTIMENT
.	O

lampu	B-ASPECT
kurang	B-SENTIMENT
terang	I-SENTIMENT
.	O

pagi	O
pagi	O
air	B-ASPECT
nya	I-ASPECT
tidak	B-SENTIMENT
panas	I-SENTIMENT
.	O

semuanya	B-ASPECT
enak	B-SENTIMENT
,	O
kamar	B-ASPECT
luas	B-SENTIMENT
,	O
wifi	B-ASPECT
kemcang	B-SENTIMENT
,	O
nyaman	B-SENTIMENT
tidak	B-SENTIMENT
berisik	I-SENTIMENT
,	O
sayang	O
dengan	O
harga	B-ASPECT
yang	O
lumayan	B-SENTIMENT
tidak	B-SENTIMENT
ada	I-SENTIMENT
breakfast	B-ASPECT
.	O
tetapi	O
all	B-ASPECT
good	B-SENTIMENT
.	O

cuma	O
kasur	B-ASPECT
saja	O
agak	B-SENTIMENT
di	I-SENTIMENT
bersihkan	I-SENTIMENT
,	O
tidurnya	B-ASPECT
tidak	B-SENTIMENT
nyaman	I-SENTIMENT
karena	O
gatalgatal	O
.	O
over	B-ASPECT
all	I-ASPECT
sih	O
oke	B-SENTIMENT
.	O

wifi	B-ASPECT
hanya	O
di	O
lobi	O
di	O
kamar	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
,	O
dan	O
harus	O
banyar	O
5000	O
kalau	O
di	O
kamar	O
.	O

awalnya	O
si	O
shock	B-SENTIMENT
melihat	O
lingkungannya	B-ASPECT
.	O
karena	O
banyak	O
sampah	O
yang	O
berserakan	O
.	O
tetapi	O
pas	O
masuk	O
kamarnya&tidur	O
1malam	O
lumayan	B-SENTIMENT
lah	O
buat	O
istirahat	O
.	O

kamar	B-ASPECT
mandinya	I-ASPECT
agak	B-SENTIMENT
bau	I-SENTIMENT
kurang	I-SENTIMENT
sedap	I-SENTIMENT
.	O

kurang	B-SENTIMENT
handuk	B-ASPECT
.	O

secara	B-ASPECT
keseluruhan	I-ASPECT
baik	B-SENTIMENT
.	O

kurangnya	B-SENTIMENT
di	O
sarapan	B-ASPECT
yang	O
hanya	O
menu	B-ASPECT
sederhana	B-SENTIMENT
,	O
kolam	B-ASPECT
renang	I-ASPECT
juga	O
agak	B-SENTIMENT
kotor	I-SENTIMENT
dan	O
sinyal	O
wifi	B-ASPECT
yang	O
tidak	B-SENTIMENT
bisa	I-SENTIMENT
menjangkau	I-SENTIMENT
sehingga	O
ujung	O
kamar	O
.	O

kondisi	O
kamar	B-ASPECT
sendiri	O
cukup	B-SENTIMENT
bagus	I-SENTIMENT
dan	O
bersih	B-SENTIMENT
.	O

nyaman	B-SENTIMENT
untuk	O
istirahat	O
,	O
hanya	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
fasilitas	B-ASPECT
telepon	I-ASPECT
dikamar	O
sehingga	O
kesulitan	O
untuk	O
komunikasi	O
ke	O
resepsionis	O
.	O

tersedia	B-SENTIMENT
air	B-ASPECT
mineral	I-ASPECT
botol	I-ASPECT
tetapi	O
ternyata	O
berbayar	B-SENTIMENT
.	O

makanan	B-ASPECT
ringan	I-ASPECT
yang	O
disuguhkan	O
ada	O
yang	O
kadaluarsa	B-SENTIMENT
.	O

saya	O
inap	O
2	O
hari	O
tetapi	O
tidak	O
mendapat	O
pelayanan	O
seperti	O
hal	O
nya	O
menginap	O
2	O
hari	O
.	O

handuk	B-ASPECT
,	O
sabun	B-ASPECT
,	O
makanan	B-ASPECT
,	O
minuman	B-ASPECT
tidak	B-SENTIMENT
di	I-SENTIMENT
suguhkan	I-SENTIMENT
di	O
hari	O
ke	O
2	O
.	O
dan	O
kamar	B-ASPECT
terlihat	O
berdebu	B-SENTIMENT
.	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
cermin	B-ASPECT
juga	O
di	O
kamar	O
.	O
tolong	B-SENTIMENT
tingkatkan	I-SENTIMENT
lagi	I-SENTIMENT
pelayanan	B-ASPECT
di	O
tempat	O
ini	O
.	O
terimakasih	O
.	O

mushola	B-ASPECT
nya	I-ASPECT
,	O
sangat	B-SENTIMENT
tidak	I-SENTIMENT
terawat	I-SENTIMENT
.	O

kecewa	B-SENTIMENT
,	O
anak	O
saya	O
umur	O
tk	O
pas	O
breakfast	O
kena	O
charge	O
,	O
walaupun	O
akhirnya	O
digratiskan	O
.	O

lantai	B-ASPECT
kamar	I-ASPECT
mandi	I-ASPECT
licin	B-SENTIMENT
.	O

air	B-ASPECT
tergenang	B-SENTIMENT
sedikit	I-SENTIMENT
.	O

suasana	B-ASPECT
nyaman	B-SENTIMENT
.	O

petugas	B-ASPECT
nya	I-ASPECT
ramah	B-SENTIMENT
.	O

kamar	B-ASPECT
bagus	B-SENTIMENT
,	O
hanya	O
saja	O
lingkungan	B-ASPECT
hotel	I-ASPECT
dan	O
kamar	B-ASPECT
kurang	B-SENTIMENT
bersih	I-SENTIMENT
.	O

bagus	B-SENTIMENT
sih	O
,	O
tetapi	O
terganggu	B-SENTIMENT
banget	I-SENTIMENT
karena	O
di	O
kamar	O
ada	O
pintu	O
yang	O
terhubung	O
sama	O
kamar	O
sebelah	O
jadi	O
berisik	O
banget	O
dan	O
merasa	O
kurang	B-SENTIMENT
privasi	B-ASPECT
banget	O
.	O
tetapi	O
overall	B-ASPECT
sih	O
nyaman	B-SENTIMENT
.	O
hanya	O
kekurangannya	O
itu	O
saja	O
.	O

air	B-ASPECT
kering	B-SENTIMENT
tidak	O
bisa	O
mandi	O
.	O

kalau	O
menginap	O
lebih	O
dari	O
1	O
hari	O
mohon	O
handuknya	B-ASPECT
bisa	B-SENTIMENT
diganti	I-SENTIMENT
dan	O
tempat	B-ASPECT
tidurnya	I-ASPECT
rapihkan	B-SENTIMENT
.	O

bagus	B-SENTIMENT
tetapi	O
tidak	B-SENTIMENT
dapat	I-SENTIMENT
air	B-ASPECT
mineral	I-ASPECT
botol	I-ASPECT
.	O

snaknya	B-ASPECT
tolong	B-SENTIMENT
disediakan	I-SENTIMENT
.	O

baru	O
kali	O
ini	O
kecewa	B-SENTIMENT
dengan	O
pelayanan	B-ASPECT
airy	O
room	O
.	O

sangat	B-SENTIMENT
tidak	I-SENTIMENT
sesuai	I-SENTIMENT
ekpektasi	O
kamar	B-ASPECT
sempit	B-SENTIMENT
kotor	B-SENTIMENT
.	O

kamar	B-ASPECT
mandi	I-ASPECT
kotor	B-SENTIMENT
.	O

letak	O
kamar	O
di	O
lantai	O
3	O
dan	O
dekat	O
gudang	O
,	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
lift	B-ASPECT
.	O

kamarnya	B-ASPECT
nyaman	B-SENTIMENT
hanya	O
kamar	B-ASPECT
mandinya	I-ASPECT
agak	B-SENTIMENT
diperbaiki	I-SENTIMENT
iya	O
.	O

terima	O
kasih	O
.	O
tetapi	O
menu	B-ASPECT
sarapannya	I-ASPECT
ala	B-SENTIMENT
warung	I-SENTIMENT
.	O

kamar	O
01	O
.	O
lemari	B-ASPECT
berjamur	B-SENTIMENT
.	O
meja	O
washtafel	O
seperti	O
sudah	O
mau	O
jatuh	O
.	O

seprai	B-ASPECT
dan	O
bantal	B-ASPECT
guling	I-ASPECT
kurang	B-SENTIMENT
bersih	I-SENTIMENT
.	O

kamarnya	B-ASPECT
nyaman	B-SENTIMENT
dan	O
tenang	B-SENTIMENT
.	O

bagus	B-SENTIMENT
.	O
murah	B-SENTIMENT
tetapi	O
fasilitasnya	B-ASPECT
lengkap	B-SENTIMENT
.	O

sangat	B-SENTIMENT
bersih	I-SENTIMENT
.	O
cuma	O
,	O
air	B-ASPECT
mandinya	I-ASPECT
agak	B-SENTIMENT
aneh	I-SENTIMENT
,	O
agak	B-SENTIMENT
kesat	I-SENTIMENT
seperti	O
air	O
sabun	O
.	O

tidak	B-SENTIMENT
disediakan	I-SENTIMENT
tisu	B-ASPECT
.	O

tidak	B-SENTIMENT
ada	I-SENTIMENT
gantungan	B-ASPECT
baju	I-ASPECT
.	O

agak	B-SENTIMENT
aneh	I-SENTIMENT
dengan	O
tempat	O
tidur	O
yang	O
masih	O
diplastik	O
,	O
ditambah	O
ac	B-ASPECT
yang	O
tidak	B-SENTIMENT
mampu	I-SENTIMENT
mendinginkan	I-SENTIMENT
ruangan	O
yang	O
cukup	O
besar	O
sehingga	O
tidur	O
menjadi	O
sangat	B-SENTIMENT
tidak	I-SENTIMENT
nyaman	I-SENTIMENT
terbantu	O
dengan	O
ruangan	O
yang	O
besar	O
.	O

harga	B-ASPECT
terjangkau	B-SENTIMENT
.	O

perabotan	B-ASPECT
baru	B-SENTIMENT
.	O

letak	O
dekat	O
mesjid	O
dan	O
berada	O
di	O
perumahan	O
yang	O
memiliki	O
sekuriti	O
one	O
gate	O
system	O
.	O

sarapan	B-ASPECT
pagi	I-ASPECT
hanya	B-SENTIMENT
lauk	I-SENTIMENT
tempe	I-SENTIMENT
goreng	I-SENTIMENT
.	O

dengan	O
harga	B-ASPECT
yang	O
murah	B-SENTIMENT
,	O
bisa	O
dapat	B-SENTIMENT
breakfast	B-ASPECT
sahur	O
pas	O
ramadhan	O
.	O

lokasi	B-ASPECT
strategis	B-SENTIMENT
persis	O
seberang	O
gerbang	O
stasiun	O
cirebon	O
.	O

yang	O
perlu	B-SENTIMENT
diperbaiki	I-SENTIMENT
adalah	O
jangkauan	B-ASPECT
wifi	I-ASPECT
yang	O
masih	B-SENTIMENT
rendah	I-SENTIMENT
.	O

pemandangan	B-ASPECT
dari	O
kamar	O
sangat	B-SENTIMENT
terbatas	I-SENTIMENT
.	O

kasur	B-ASPECT
yang	O
mudah	B-SENTIMENT
berubah	I-SENTIMENT
bentuk	I-SENTIMENT
,	O
dan	O
jangkauan	B-ASPECT
tv	I-ASPECT
yang	O
masih	O
terbatas	B-SENTIMENT
.	O

foto	O
yang	O
diberikan	O
dengan	O
kenyataan	O
berbeda	O
jauh	O
.	O

tempatnya	B-ASPECT
kurang	B-SENTIMENT
representatif	I-SENTIMENT
.	O

airnya	B-ASPECT
juga	O
ada	O
bau	B-SENTIMENT
kurang	I-SENTIMENT
sedap	I-SENTIMENT
.	O

fasilitas	B-ASPECT
seperti	O
makanan	B-ASPECT
,	O
minum	B-ASPECT
,	O
dan	O
bantal	B-ASPECT
airy	I-ASPECT
tidak	B-SENTIMENT
tersedia	I-SENTIMENT
di	O
hotel	O
ini	O
.	O

lumayan	B-SENTIMENT
oke	I-SENTIMENT
.	O
tetapi	O
minus	O
free	B-ASPECT
water	I-ASPECT
yang	O
tidak	B-SENTIMENT
diberikan	I-SENTIMENT
.	O

kamar	B-ASPECT
nya	I-ASPECT
ada	B-SENTIMENT
nyamuk	I-SENTIMENT
tetapi	O
selebihnya	B-ASPECT
semu	O
baik	B-SENTIMENT
.	O

kekurangan	O
nya	O
cuma	O
1	O
,	O
handuknya	B-ASPECT
cuma	B-SENTIMENT
1	I-SENTIMENT
.	O
padahal	O
sekamarnya	O
berdua	O
.	O

seprai	B-ASPECT
kotor	B-SENTIMENT
,	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
tempat	B-ASPECT
khusus	I-ASPECT
sholat	I-ASPECT
(	O
katanya	O
syariah	O
)	O
,	O
.	O

bersih	B-SENTIMENT
,	O
lift	B-ASPECT
nya	I-ASPECT
agak	B-SENTIMENT
berumur	I-SENTIMENT
tertawa	O
.	O
naik	O
sama	O
turun	O
nya	O
pelan	O
banget	O
,	O
takut	O
jatoh	O
naik	O
nya	O
.	O

hotel	B-ASPECT
nya	I-ASPECT
aslinya	O
nyaman	B-SENTIMENT
cuma	O
karena	O
waktu	O
saya	O
menginap	O
ada	O
anakanak	O
sekolah	O
yang	O
pariwisata	O
begitu	O
,	O
jadi	O
ribut	O
banget	O
jam	O
stgi	O
malam	O
masih	O
ribut	O
banget	O
teriakteriak	O
ketawaketawa	O
dilorong	O
kamar	O
,	O
pagi	O
jam	O
6	O
juga	O
begitu	O
lagi	O
.	O
jadi	O
seperti	O
anak	O
sekolah	O
pada	O
jam	O
istirahat	O
.	O
tertawa	O
.	O

wifinya	B-ASPECT
tidak	B-SENTIMENT
berguna	I-SENTIMENT
,	O
over	B-ASPECT
all	I-ASPECT
oke	B-SENTIMENT
.	O

ada	B-SENTIMENT
sampah	I-SENTIMENT
di	O
dalam	O
kamar	B-ASPECT
.	O
tetapi	O
selebihnya	B-ASPECT
oke	B-SENTIMENT
.	O

lampu	B-ASPECT
kecil	I-ASPECT
mati	B-SENTIMENT
1	O
di	O
kamar	O
310	O
.	O

saya	O
menyewa	O
airy	O
eco	O
untuk	O
tamu	O
saya	O
selama	O
5	O
hari	O
.	O
semalam	O
,	O
jam	O
.	O
2	O
pagi	O
,	O
tamu	O
saya	O
menghubungi	O
saya	O
.	O

baikk	B-SENTIMENT
.	O
tetapi	O
air	B-ASPECT
panasnya	I-ASPECT
perlu	B-SENTIMENT
sangat	I-SENTIMENT
diperbaiki	I-SENTIMENT
.	O

kamarnya	B-ASPECT
cukup	B-SENTIMENT
luas	I-SENTIMENT
untuk	O
harga	B-ASPECT
yang	O
terjangkau	B-SENTIMENT
.	O
tetapi	O
kurang	B-SENTIMENT
terang	I-SENTIMENT
.	O

desain	B-ASPECT
kamar	I-ASPECT
perlu	B-SENTIMENT
di	I-SENTIMENT
tata	I-SENTIMENT
lagi	I-SENTIMENT
.	O

sarapan	B-ASPECT
variatif	B-SENTIMENT
.	O

untuk	O
peralatan	B-ASPECT
mandi	I-ASPECT
khususnya	O
sabun	B-ASPECT
dan	O
sampo	B-ASPECT
mohon	B-SENTIMENT
diperhatikan	I-SENTIMENT
isinya	O
.	O

cukup	B-SENTIMENT
nyaman	I-SENTIMENT
sayang	O
air	B-ASPECT
nya	I-ASPECT
pagipagi	O
tidak	B-SENTIMENT
keluar	I-SENTIMENT
.	O
semoga	O
next	O
time	O
tidak	O
begitu	O
lagi	O
iya	O
.	O
dan	O
kalau	O
bisa	O
disediakan	O
tempat	O
tdr	O
yang	O
tidak	O
hanya	O
twin	O
.	O

overall	B-ASPECT
saya	O
puas	B-SENTIMENT
dengan	O
layanan	B-ASPECT
airyroom	O
hanya	O
saja	O
yang	O
perlu	B-SENTIMENT
dperbaiki	I-SENTIMENT
adalah	O
kamar	B-ASPECT
mandi	I-ASPECT
yang	O
agak	B-SENTIMENT
bau	I-SENTIMENT
saat	O
ptama	O
saya	O
masuk	O
,	O
mohon	O
dksh	O
pengharum	O
atau	O
karbol	O
.	O

pelayanan	B-ASPECT
ramah	B-SENTIMENT
.	O
cuma	O
masalahnya	O
ada	B-SENTIMENT
gangguan	I-SENTIMENT
sedikit	I-SENTIMENT
di	O
klosetnya	B-ASPECT
.	O
mohon	O
diperbaiki	O
.	O

di	O
tambahkan	O
kolam	O
renang	O
,	O
akses	B-ASPECT
msuk	O
dan	O
keluar	O
harus	B-SENTIMENT
diperbaiki	I-SENTIMENT
dan	O
di	O
perbanyak	O
armadanya	O
baik	O
pih	O
.	O

tidak	O
seperti	O
yang	O
di	O
harapkan	O
.	O
tolong	B-SENTIMENT
di	I-SENTIMENT
perbaiki	I-SENTIMENT
pelayanannya	B-ASPECT
juga	O
iya	O
.	O

mantap	B-SENTIMENT
hotelnya	B-ASPECT
cuma	O
nama	O
hotelnya	O
saja	O
beda	O
jadi	O
agak	O
susah	O
cara	O
hotelnya	O
waktu	O
baru	O
smp	O
.	O

kamar	B-ASPECT
nyaman	B-SENTIMENT
,	O
tetapi	O
tolong	B-SENTIMENT
di	I-SENTIMENT
perhatikan	I-SENTIMENT
untuk	O
minum	B-ASPECT
nya	I-ASPECT
di	O
ganti	O
dengan	O
yang	O
baru	O
.	O
bekas	O
minum	O
orang	O
yang	O
sudah	O
terbuka	O
di	O
pakai	O
lagi	O
untuk	O
tamu	O
selanjut	O
nya	O
sangat	O
tidak	O
baik	O
untuk	O
review	O
ke	O
depan	O
nya	O
.	O

ac	B-ASPECT
oke	B-SENTIMENT
.	O

kbrsihan	B-ASPECT
kamar	I-ASPECT
kurang	B-SENTIMENT
.	O

cat	B-ASPECT
tembok	I-ASPECT
pencahayaan	B-ASPECT
diparkiran	I-ASPECT
kurang	B-SENTIMENT
,	O
kelihataan	O
spooky	O
nya	O
.	O
membersihkan	O
kamar	O
disebelh	O
berisik	O
sekali	O
.	O

complimentary	B-ASPECT
meal	I-ASPECT
oke	B-SENTIMENT
.	O

channel	B-ASPECT
tv	I-ASPECT
lokal	O
hanya	B-SENTIMENT
beberapa	I-SENTIMENT
.	O

hotelnya	B-ASPECT
bagus	B-SENTIMENT
nyaman	B-SENTIMENT
bersih	B-SENTIMENT
hanya	O
letaknya	B-ASPECT
yang	O
tersembunyi	O
sulit	B-SENTIMENT
di	I-SENTIMENT
temukan	I-SENTIMENT
.	O

luas	B-SENTIMENT
.	O
nyaman	B-SENTIMENT
.	O

ac	B-ASPECT
dingin	B-SENTIMENT
.	O

ada	B-SENTIMENT
balkon	B-ASPECT
.	O

tv	O
kabel	O
.	O

lokasi	O
dekat	O
buat	O
ke	O
bintaro	O
exchange	O
.	O

cuma	O
kurang	O
di	O
stiker	O
arah	O
kiblat	O
dan	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
cafenya	B-ASPECT
.	O

dapat	O
kamar	O
yang	O
shower	B-ASPECT
nya	I-ASPECT
rusak	B-SENTIMENT
,	O
sofar	O
yang	B-ASPECT
lainnya	I-ASPECT
si	O
bagus	B-SENTIMENT
.	O

ac	B-ASPECT
di	O
303	O
gakada	B-SENTIMENT
rasanya	I-SENTIMENT
sama	O
sekali	O
.	O
sampai	O
ganggu	O
tidur	O
,	O
tolong	O
diperiksa	O
.	O
overall	B-ASPECT
oke	B-SENTIMENT
.	O

mantap	B-SENTIMENT
,	O
sedikit	O
kekurangan	O
yang	O
saya	O
rasakan	O
.	O

hairdryer	B-ASPECT
tidak	B-SENTIMENT
ada	I-SENTIMENT
.	O

terus	O
stopkontak	B-ASPECT
yang	O
dekat	O
cermin	O
tidak	B-SENTIMENT
berfungsi	I-SENTIMENT
.	O

makanan	B-ASPECT
enak	B-SENTIMENT
dan	O
beraneka	B-SENTIMENT
.	O

terus	O
harganya	B-ASPECT
harus	B-SENTIMENT
diturunin	I-SENTIMENT
lagi	O
.	O

kebersihan	B-ASPECT
kamar	I-ASPECT
kurang	B-SENTIMENT
dijaga	I-SENTIMENT
,	O
saya	O
menemukan	O
kaus	O
kaki	O
bau	O
di	O
lemari	O
entah	O
punya	O
siapa	O
,	O
berarti	O
cs	B-ASPECT
tidak	B-SENTIMENT
teliti	I-SENTIMENT
dalam	O
membersihkan	O
.	O

di	O
sudutsudut	B-ASPECT
kamar	I-ASPECT
ada	B-SENTIMENT
sarang	I-SENTIMENT
labalaba	I-SENTIMENT
,	O
serpihan	O
mi	O
instan	O
di	O
lantai	O
.	O

pegawainya	B-ASPECT
ramah	B-SENTIMENT
dan	O
sopan	B-SENTIMENT
,	O
free	O
kopi	O
dan	O
teh	O
di	O
lobi	O
.	O

lumayan	B-SENTIMENT
bagus	I-SENTIMENT
.	O

cuma	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
tempat	B-ASPECT
sampah	I-ASPECT
di	O
dalam	O
kamar	O
maupun	O
kamar	O
mandi	O
.	O

air	B-ASPECT
panas	I-ASPECT
lama	B-SENTIMENT
keluar	I-SENTIMENT
dan	O
kurang	B-SENTIMENT
panas	I-SENTIMENT
.	O

water	B-ASPECT
heater	I-ASPECT
kurang	B-SENTIMENT
panas	I-SENTIMENT
.	O

tempatnya	B-ASPECT
agak	B-SENTIMENT
jauh	I-SENTIMENT
.	O
diperumahan	O
.	O

cukup	B-SENTIMENT
baik	I-SENTIMENT
,	O
pelayanannya	B-ASPECT
ramah	B-SENTIMENT
,	O
tetapi	O
sayang	O
toiletnya	B-ASPECT
kurang	B-SENTIMENT
bersih	I-SENTIMENT
dan	O
bau	B-SENTIMENT
.	O

kamar	B-ASPECT
wangi	B-SENTIMENT
sekali	I-SENTIMENT
.	O
bersih	B-SENTIMENT
.	O
nyaman	B-SENTIMENT
.	O

cuma	O
satu	O
ac	B-ASPECT
kurang	B-SENTIMENT
dingin	I-SENTIMENT
mas	O
:	O
(	O
.	O

pesan	O
yang	O
ada	O
breakfast	B-ASPECT
tetapi	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
di	O
antar	O
pas	O
pagi	O
.	O

mengecewakan	B-SENTIMENT
,	O
pelayanan	B-ASPECT
tidak	B-SENTIMENT
bagus	I-SENTIMENT
bahkan	O
tidak	B-SENTIMENT
ramah	I-SENTIMENT
.	O

hotel	B-ASPECT
tua	B-SENTIMENT
.	O

makanan	B-ASPECT
tidak	B-SENTIMENT
enak	I-SENTIMENT
sama	O
sekali	O
,	O
m	O
.	O

pelayanan	B-ASPECT
bagus	B-SENTIMENT
tetapi	O
1	O
kamar	O
yang	O
di	O
pesan	O
ac	B-ASPECT
tidak	B-SENTIMENT
dingin	I-SENTIMENT
dan	O
kamar	B-ASPECT
mandi	I-ASPECT
bau	B-SENTIMENT
.	O

hotelnya	B-ASPECT
bersih	B-SENTIMENT
,	O
bagus	B-SENTIMENT
,	O
tetapi	O
dikamar	O
yang	O
di	O
dapat	O
hot	B-ASPECT
shower	I-ASPECT
nya	I-ASPECT
rusak	B-SENTIMENT
,	O
jadi	O
tidak	B-SENTIMENT
bisa	I-SENTIMENT
mandi	B-ASPECT
air	I-ASPECT
panas	I-ASPECT
,	O
tetapi	O
overall	B-ASPECT
oke	B-SENTIMENT
.	O

tempatnya	B-ASPECT
sih	O
lumayan	B-SENTIMENT
nyaman	I-SENTIMENT
,	O
ena	B-SENTIMENT
dan	O
tetapi	O
hanya	O
1	O
yang	O
kurang	B-SENTIMENT
enak	I-SENTIMENT
yaitu	O
handuknya	B-ASPECT
yang	O
bau	B-SENTIMENT
apek	I-SENTIMENT
dan	O
tidak	B-SENTIMENT
sedap	I-SENTIMENT
.	O

tidak	B-SENTIMENT
tersedia	I-SENTIMENT
heater	B-ASPECT
untuk	O
kopi	O
teh	O
atau	O
dispenser	O
dan	O
tidak	O
tersedia	O
kursi	O
di	O
depan	O
kamar	O
untuk	O
merokok	O
sehingga	O
harus	O
duduk	O
di	O
lantai	O
.	O

fasilitas	B-ASPECT
nyaman	B-SENTIMENT
tetapi	O
kurang	O
nya	O
hanya	O
di	O
dalam	O
kamar	B-ASPECT
terdapat	B-SENTIMENT
semut	I-SENTIMENT
.	O

nyaman	B-SENTIMENT
cuma	O
sayang	O
ac	B-ASPECT
nya	I-ASPECT
bocor	B-SENTIMENT
parah	I-SENTIMENT
.	O

lumayan	B-SENTIMENT
memuaskan	I-SENTIMENT
,	O
ada	O
sedikit	O
bagian	O
kamar	B-ASPECT
yang	O
rusak	B-SENTIMENT
dan	O
kotor	B-SENTIMENT
.	O
mungkin	O
belum	O
sempat	O
diperbaiki	O
.	O

pelayanan	B-ASPECT
saat	O
check	B-ASPECT
in	I-ASPECT
sangat	B-SENTIMENT
tidak	I-SENTIMENT
ramah	I-SENTIMENT
.	O

nasi	B-ASPECT
goreng	I-ASPECT
